date;aapl;abt;agn;aig;all;amgn;amzn;axp;ba;bac;biib;bk;bmy;c;cat;celg;cl;cof;cop;cost;csco;cvs;cvx;dd;dhr;dis;dow;duk;emr;exc;f;fdx;gd;ge;gild;hal;hd;hon;ibm;intc;jnj;jpm;ko;lly;lmt;low;mcd;mdt;mmm;mo;mrk;ms;msft;nee;nke;orcl;oxy;pep;pfe;pg;qcom;rtn;sbux;slb;so;spg;t;tgt;twx;txn;unh;unp;usb;utx;vz;wba;wfc;wmt;xom
1998-01-22;13.1708073;0.9840642;3.3755574;2.2574215;2.1546944;3.7694774;15.8454792;2.4965402;3.9367062;1.9394056;15.1973335;1.3961526;3.2084132;5.5701231;4.2923857;14.8042070;1.4467397;1.8480490;1.8787820;8.5400472;4.4715069;1.5524117;3.1799099;2.2762765;0.5462676;2.0043093;0.8991424;1.2738231;1.8196121;3.0982660;2.1704063;2.0612283;5.3126794;2.5591180;5.8371618;13.0811699;1.3533355;6.5448055;1.9179613;3.0794074;2.0347793;3.9429932;1.7416265;3.2776047;2.8484555;2.3115159;3.0567658;3.2844563;2.0942280;7.3500325;1.9980682;5.9230717;8.0884747;1.8692342;4.2649602;4.6958280;3.1497222;4.4572126;2.1944229;4.7127397;15.1012544;2.5826824;29.8957491;21.7832953;4.9585449;2.5900209;2.9141195;1.4491410;3.5956765;9.7190853;4.3675210;3.5762842;1.9168267;13.7446575;1.2987285;4.7692735;6.7722367;3.1427519;4.7308591
1998-01-23;6.1523027;1.6095630;15.8566799;3.2556427;1.8412979;10.9265365;19.0188297;4.8130618;3.1061947;5.3895146;13.6053720;3.4344814;4.3118086;6.1598876;3.4986573;40.5826306;1.7499645;3.2269630;2.5213394;9.4502532;5.9257716;2.1301418;2.7341496;2.4186951;1.8521188;2.3314537;1.2979355;2.5460674;5.6650696;8.7000942;2.6500487;1.9970263;2.6505839;3.6389183;22.5433924;10.5634289;2.2567821;9.2342203;1.0510701;2.0850564;2.8270362;2.9177771;4.1742499;4.8850157;0.8224641;2.6141086;2.3787356;5.2362003;2.4270286;5.1219128;2.6006862;4.5150590;2.3569665;1.5715517;1.8656858;10.9892803;6.7979873;5.2389063;3.4489170;3.7995138;6.4158534;2.2952551;17.5604877;7.2852096;7.7162543;1.2298142;1.8829028;4.0651637;2.0503917;13.0470126;3.2714075;1.6564706;3.3544301;3.4649200;2.0790913;6.4947773;8.9578603;6.0533728;6.5865688
1998-01-26;11.2768688;1.6828082;13.9617153;1.5460445;1.2398976;1.9158896;15.1789970;1.5623221;4.9138192;2.3705600;15.5129837;3.4316198;1.6557644;8.7234784;2.2248774;30.5987038;1.7865263;3.8040218;4.1318546;7.5971641;4.6927611;1.7356037;2.5485876;1.8077734;1.3278337;2.3574387;2.1540368;2.4424118;2.2525118;4.5938550;1.7615423;1.3988091;3.5674509;2.9190152;19.4673549;9.5271473;3.1339858;6.1615243;1.3303717;1.2676533;0.9994979;3.6009954;2.2047642;2.6612857;0.8434055;7.7041708;2.7325515;2.1921642;2.2080797;3.9892116;1.2623433;2.5002601;0.8688321;1.5482315;1.6789941;7.3882380;5.1665502;2.3309796;2.5588002;2.7170667;11.2739730;2.5694227;6.8841808;5.1974151;5.9007026;2.5746881;0.8448302;1.3679835;3.4762847;4.5360156;1.4185409;1.5548480;1.9422948;3.6861313;0.5731350;2.0701850;3.8071418;3.8640708;3.3421303
1998-01-27;8.5335320;1.6133686;7.6472013;1.5577728;1.6403806;4.5931358;16.2530545;2.4839980;4.6147361;2.2422930;12.6085676;10.7275604;2.3548830;4.9492761;3.3722690;83.6318543;3.0459681;5.8506850;2.2745891;7.9678721;7.8195821;1.6594592;2.2483703;6.3092194;1.4565770;3.2880652;1.2052048;1.0279264;2.0214190;11.9817070;2.7902853;2.4776879;3.9166911;1.9157363;15.7896368;13.2285141;1.9377300;3.3265088;4.2528681;1.7667262;1.3180164;3.9028713;2.6200456;3.4975678;1.1915829;3.0464065;2.6476352;2.3175221;4.2754943;1.8662574;2.8039057;2.5523078;2.1684953;1.1697349;4.6463115;5.4384499;4.2721261;4.3660963;1.6213293;4.9843157;8.2341986;3.8485927;10.8686839;6.1382553;3.2862798;3.2925205;1.6598775;2.3854623;2.3580128;6.2557316;4.1424753;2.2789931;2.0585566;3.0754039;1.5452923;2.5431164;3.6367963;5.2430571;2.2226252
1998-01-28;11.9467398;1.8689641;7.9739869;1.1704911;1.1381768;2.7054086;13.3210194;1.6113158;3.8179765;5.3181691;7.5866662;1.9127819;1.1927405;3.0236408;2.7276562;24.2193918;1.7044143;8.3274850;1.9760306;8.0217052;3.6930886;2.1502841;2.1661033;2.4800446;1.7894451;5.0434973;1.4750115;1.7599567;4.2754152;6.7118660;1.0691939;3.5589538;2.7806355;1.7177650;15.4284244;6.5471359;2.6280354;5.7788629;1.4160425;1.4512611;1.9339555;2.1092578;3.5506752;5.9337832;1.0821847;1.0209648;2.1081490;3.1675062;3.1471987;5.1198985;1.5946484;5.7804778;0.9788058;1.2406293;4.5415774;8.9608077;2.0179310;5.0587265;1.8317435;2.8221995;6.2102018;0.9647900;9.3366764;2.9933697;4.0131195;2.5962893;0.9738021;1.4881433;3.1227707;7.3083805;1.8228212;1.2000801;2.4744247;2.0130405;1.5270776;4.5813239;5.8918464;3.5789405;2.2563528
1998-01-29;9.6068437;1.9662121;4.5589244;2.4793800;2.8712638;2.9142592;12.2358490;1.3726483;3.3560314;2.4298532;22.4333503;1.9161315;3.3411141;2.9793194;4.1220759;31.1298166;1.8447619;8.7211265;2.3559731;4.2505332;6.1147780;0.8699874;1.6845277;2.5306506;1.5920383;3.5707125;1.8542436;1.3841350;2.7929896;4.9948676;2.2629420;2.8246724;3.8115446;2.0319791;12.3482834;6.2468134;1.9578515;5.5750151;2.1870736;1.6826114;2.3233778;2.1887716;1.9145464;5.3486421;0.8481620;4.3740266;2.3614022;2.6236486;1.6182864;10.1074770;1.9675457;4.4048840;1.2128032;0.9485042;6.4441557;11.3104027;3.3933789;4.4327710;2.5069405;3.3656172;12.4393964;1.1573776;9.9394068;6.9839623;3.0199892;2.3548090;1.2124946;3.7694113;3.9057443;11.6019950;1.8626195;2.2967591;1.6649740;2.9882643;1.5783304;7.8164478;3.5835422;6.0771091;2.4877319
1998-01-30;11.5997024;1.8431635;12.1490520;2.1361524;1.8468881;0.9644544;8.4510121;1.7553102;2.1514268;4.2966916;24.2255651;1.9752277;2.3181181;4.2563497;4.2662947;35.5057160;2.5145344;2.8596844;3.9718830;4.3132954;3.5584755;0.8359595;2.3465247;3.4965352;3.4295560;2.4466397;0.8952718;1.5781089;3.0499573;5.7940786;1.7823473;3.4691441;1.6644602;1.5428959;10.9627594;8.1572705;2.8109931;3.5075552;1.6302365;1.6438493;2.0377353;1.8004953;1.8809130;3.9068213;0.9957396;2.1772957;2.0687140;2.7093291;2.6016236;6.1042634;1.0898225;5.8166470;2.1572633;1.1407373;5.0321874;7.9286458;1.8129888;4.2551320;2.5695008;4.5598192;11.9187839;1.1897263;2.7728881;3.6044621;3.2224168;1.7732139;1.2782817;3.6215777;3.1617512;5.6515094;2.6309677;0.4747082;1.0599006;2.4712792;0.8152960;4.0022044;6.5058821;4.4677044;4.0937832
1998-02-02;13.4156083;1.5475952;4.5101344;1.8427250;0.5269746;5.5626608;8.6428369;1.3980654;1.7848545;2.5674367;20.5408963;1.1311959;3.5242447;2.1706004;5.3876713;67.5091749;1.9997745;2.0843945;1.1477844;6.2653720;2.6504249;1.2005491;1.7698641;2.7665772;3.8333943;1.7389721;2.9692192;1.1061459;1.2470702;8.3543439;2.1567331;3.8691116;1.3847924;1.3966004;17.8985227;4.9943233;2.3881436;2.8742998;1.0258182;0.8675879;0.9176040;2.3519328;1.5930462;2.6326824;0.6546537;5.4436827;1.3409203;2.8098816;2.1931686;2.5182946;1.2694261;5.0773961;1.4528625;1.4194785;3.7763271;5.2176127;3.9069807;4.7790717;1.8652738;1.6702511;10.6394855;1.8273482;5.7124800;4.9334533;2.8754569;1.6880165;1.0424334;0.9295751;2.1505136;4.2424744;1.7930898;1.4721811;0.7856192;1.5524407;0.7382377;4.4711452;2.8524737;3.0450208;1.6606525
1998-02-03;14.2550223;0.5698453;4.6170161;1.2274823;1.2569235;2.0562474;16.1273033;1.0452931;1.7266021;1.6613581;15.4871981;1.1245492;1.9268152;1.9339524;3.3125463;25.3301263;5.7939684;2.4219765;1.0866037;7.0450288;6.8954888;0.5294883;1.7086682;3.4491558;3.0604195;1.2214740;1.7397826;0.6508470;2.5141508;5.3071274;1.2022122;1.8248628;0.7568879;1.2720410;20.6508781;5.8649165;1.5996426;3.9615528;1.7968553;2.7142697;1.4188874;2.2080955;1.0245651;2.8798321;0.9442217;1.0809869;1.2964649;3.0337887;2.1944423;2.4344338;1.4040132;1.9632480;1.9417140;0.8714072;4.1827275;5.2349957;2.6782795;7.1918563;1.3472445;2.7286382;6.8329681;1.9096891;9.0230705;2.7386791;2.7914024;2.5263999;0.8585474;1.2382966;2.0524970;5.7984986;3.1602671;0.8336321;1.1971676;2.9721641;0.8745971;4.2395935;2.1028269;4.5976527;1.7184964
1998-02-04;5.7064793;1.4710872;2.6616449;1.5252346;2.1653168;2.7745567;10.7627334;1.7044616;3.0423858;3.1401698;17.5492123;1.4375087;1.3463345;2.7977670;5.4167657;67.3026431;2.1859107;0.5712515;1.4586138;5.4859288;6.2838156;1.4093239;2.9768678;3.4713449;3.2954582;1.3224739;0.4950690;1.3454480;2.9989833;4.0129752;1.3566742;1.7006926;2.8403617;0.9607414;12.2222636;9.9116281;1.8138065;3.4875371;2.1917834;2.5372376;1.3276047;1.8399339;0.9223858;2.7987369;1.2923515;1.6381976;1.5229357;3.4980575;1.8459467;2.3127165;1.4156995;2.0753408;1.2402357;1.1794077;3.3849379;4.0166012;3.9670564;3.9221353;1.2792608;1.9262671;5.9020558;1.9131392;5.8779995;5.3240516;2.4560236;2.3852153;1.5035449;0.8483304;2.5998578;5.9720391;1.4824653;1.9480381;1.6001328;1.3727625;0.7811675;3.8502554;4.7316780;4.5051317;2.5384756
1998-02-05;7.2095129;2.0313930;4.3854650;2.8420115;1.4139404;4.5265729;15.1478470;1.6625172;4.5603491;3.3639705;38.9006754;2.5609718;2.6613477;4.7504227;3.6132357;36.1391743;2.1865286;1.4281825;2.4431817;14.0373543;4.2983404;1.5359655;1.6690908;3.5245404;0.7832546;2.0644291;0.9681721;1.0881602;2.6828093;4.5775100;3.8550229;2.8899464;2.1283412;1.0158834;22.4876870;7.2050712;2.3777460;5.6124654;0.9185519;3.6343153;1.7528885;3.1894353;1.4215809;4.0697153;0.7521905;4.2387312;3.6055636;3.3407018;2.2203726;2.1315817;2.2059774;3.0269053;1.6818074;1.7750886;6.8197056;8.2204047;2.9618974;3.3725910;2.6276831;1.3680865;10.0888821;1.6456179;11.4226185;5.6307259;3.8344283;1.5811215;1.6140262;2.6946789;3.6765074;8.0685940;3.2300627;1.0462694;2.2485848;2.2070217;1.4816881;6.1585871;8.1672918;4.8606162;3.7862223
1998-02-06;8.1704315;1.1721468;5.1028530;0.7617689;1.0104224;4.6842509;7.0400073;1.4300858;2.8916691;2.5074079;16.7973980;2.4841436;1.8626952;3.6542010;5.7307308;30.2138535;2.5628246;1.0940050;1.5633858;7.3060938;5.7599404;0.5996964;1.9406343;2.4042375;0.8568204;1.2749828;0.8171474;1.6369611;1.7918190;4.2112658;2.4344451;0.8977083;1.8188684;1.6476608;28.6101064;6.2712619;1.0546732;2.0247512;1.4095722;5.2128058;1.1548793;2.0529847;1.2372351;2.2805748;1.3191617;2.4542611;3.2689927;3.1745904;3.8590588;2.1002365;1.9643354;2.6896636;1.6852042;1.4276151;3.8239400;17.5146886;3.5770789;3.0617901;2.2834485;3.8930456;28.8032818;1.0894244;10.1534437;4.0203848;3.9695024;1.1886583;1.1673565;3.0114053;3.3070597;8.0312712;1.5235251;1.4954192;1.1878792;1.7185412;1.0103696;4.5478128;3.5012852;1.8232738;1.6125796
1998-02-09;8.3272876;2.0834444;8.5139027;0.5669508;1.3080601;4.5843976;13.2799919;1.7567363;3.1717826;2.3605143;16.0562775;1.2315116;1.6812454;3.0163007;5.1333090;25.2725614;1.8488969;3.8071995;1.3157551;6.1444733;5.7642300;9.3826619;1.7066232;1.5272508;0.3034622;0.9762265;0.7934649;1.3450065;3.2914859;5.4922147;1.9696119;1.4620524;0.4345382;1.4232717;16.8687214;5.6710176;0.9142896;2.0137935;1.6022208;2.8913540;2.3194573;2.4698246;0.8896027;2.7646773;0.4313643;1.9558270;1.5874616;2.9486548;1.0417497;2.0610882;1.2803565;1.2576287;1.6517831;1.3914091;2.4109882;16.2280348;2.0496803;2.1816576;1.5535784;1.2487144;5.3429414;0.8987032;4.8950117;3.3874130;2.7765442;1.0891565;1.6629654;2.9881486;12.0367526;9.1145274;5.0572981;1.5947719;1.0596294;1.5343454;0.8200450;2.4333753;2.7655573;2.5441612;1.7724932
1998-02-10;5.9812309;2.4273366;17.7533379;2.0330855;1.6882945;7.6066161;17.7759333;1.2954391;3.1681220;1.1940443;16.1297028;1.3656970;2.3253872;4.2634942;5.0691173;15.9648165;1.5794117;0.8999018;1.2596181;7.1625251;4.0433849;1.5764951;2.3967782;2.6294883;1.0989879;1.6530018;0.6683791;1.1152024;3.0245294;2.5256583;1.7049303;2.4357822;0.6390464;1.5055058;11.6581589;4.3630364;0.9014402;4.4054983;4.8565152;1.9300907;1.0902788;1.4392754;0.7597163;5.1797416;0.9644774;1.8154772;1.7173033;3.8631172;1.1064834;2.0718042;1.3533281;1.7991690;1.1275034;0.7099255;3.0971295;10.3043487;2.2857265;4.1081117;2.1389165;2.7698008;3.3269093;1.0497763;10.5584138;2.3221058;3.0326934;1.7635841;0.8716343;0.9447292;11.7822775;9.5563836;5.1660105;1.0772485;1.3245547;3.4305719;1.1668143;5.3786660;3.8474931;1.6076902;1.8091404
1998-02-11;6.5258276;0.9209955;8.9176144;2.0178453;4.0807379;8.7874103;8.4174997;1.3536557;2.5124140;1.3799686;8.5978680;0.9700544;1.5060895;1.6951073;2.8899660;66.0587651;1.8563432;0.9906427;1.9604794;7.6237478;3.1618392;3.0057823;2.0665563;3.6856203;0.3495515;1.3609974;1.1743529;1.2743834;1.9771339;1.7569937;1.1649366;1.1368884;0.7752407;1.0075280;9.6099856;3.6291896;1.2534456;3.8035812;1.8254075;1.9259192;1.2172368;1.7404158;0.8496246;5.0453454;0.9614761;3.1561685;1.3818804;5.3139454;1.8414788;3.4998774;1.3019266;3.3768114;1.5811193;0.6297535;2.5478331;6.7320854;1.9390478;2.0058932;2.2036286;1.9726024;10.7912534;0.6268671;9.8252754;1.8864804;2.9517815;2.6318003;1.3353662;1.1416978;6.6437763;5.5511911;2.3555074;1.3797782;1.2871421;1.5821991;0.7740666;2.1957712;2.7996490;1.5822430;2.1116589
1998-02-12;5.1023898;1.2142940;5.4197285;2.4359049;2.4914572;3.2061646;10.7721596;2.8007605;2.2406241;1.3021915;9.9488397;1.4303530;2.0606641;4.4722028;3.7158873;38.3610147;2.5175498;1.4433161;1.7302099;7.5637331;5.0594604;1.8429157;1.9501542;3.1132917;1.2459317;1.9063021;1.7115511;1.8705839;3.0293282;4.5968723;1.6848995;2.1859545;1.5108791;2.5395387;10.7805221;4.0843639;3.4011015;4.7433425;2.8389732;3.4162858;1.1608425;1.9762772;1.6673123;4.1415153;1.0460682;3.3220398;1.7271957;5.7260579;2.4047045;2.4746979;1.1222225;3.1409015;1.2042280;0.9408445;2.1554783;7.9827316;2.4199829;3.5261875;2.7636582;2.8240568;6.8550206;1.2194002;5.5284630;2.9700408;4.1908225;2.5904094;2.3597594;1.6608741;5.2230426;10.2212868;5.0763074;1.3214473;2.5787261;1.8628929;2.8582282;4.6312916;3.1646459;3.6011327;2.0935946
1998-02-13;7.2110751;1.9734332;4.7885199;1.1611563;0.9945437;4.3398046;7.0990115;1.2801287;3.9684447;1.3195579;24.8872433;0.7281264;0.8191377;2.3383135;2.8129002;16.8974026;2.1122312;0.6010583;1.3979862;5.5565533;3.7119281;1.7264619;1.2437528;2.0181858;0.7773122;1.3601440;1.0906756;1.2546014;1.2898391;3.3293805;2.3543735;1.4757352;0.2746375;0.8595924;4.1143658;5.6635561;1.7887757;6.6616798;1.1535825;1.7141619;1.3671711;1.4667733;0.8592677;2.2989752;0.9700335;4.9734234;3.2280414;1.6602242;1.2922962;1.6073408;1.0717607;1.3759787;0.7145644;0.7341709;3.5247575;6.0228968;1.7307785;2.3746073;0.7029403;1.4861401;2.4771872;1.3474407;6.8139565;3.0324477;2.8487722;2.9322520;0.9497651;0.7045698;2.2135893;4.5219813;6.1904399;3.0222940;1.9194846;2.1594759;1.6080827;3.7182434;2.6087212;3.5142774;2.2972369
1998-02-17;7.0827962;0.7772018;7.5234494;1.5261753;1.8551004;5.4401851;7.4502912;1.9258263;2.1004092;1.2175408;22.2300584;1.3027268;1.3526373;2.2523823;2.2490706;61.5184010;2.2531680;10.3938760;1.3093190;2.8379051;1.7848266;0.5611784;1.3223700;1.9697538;1.1409695;1.2412254;1.0611046;1.1452996;1.2261150;3.7332869;2.1104828;1.1470560;0.7359702;1.3086040;18.7497571;7.3321980;1.4361511;2.8139612;1.6798249;1.1345416;1.1679632;0.9498218;0.9061303;7.9713091;0.5139307;1.7759608;3.2384339;1.3203533;1.1312838;2.7743062;1.3760283;1.9257406;0.8811799;0.7077097;21.0632480;12.5898766;1.7845857;1.9368230;0.6993679;3.2000036;2.1867602;0.9405670;4.3237562;2.5363534;3.0701172;4.1211526;0.9134963;2.1601636;3.5418348;4.7131237;2.8442499;0.9569165;1.5219399;2.0895683;0.9188900;3.8698275;3.1187750;2.0864481;1.8908018
1998-02-18;12.0968588;1.0378399;7.2555352;1.1569074;1.0042332;3.1536005;4.2765666;0.9784373;2.5908570;1.1133932;5.3784210;1.3920644;1.5006185;1.5226913;3.7225787;72.2524770;1.7711639;6.4480245;1.6938331;3.5616324;2.1621352;0.4352870;1.3436682;1.6681924;0.8075118;2.5567219;0.6472330;0.8472430;1.7850412;3.8495133;1.5798874;1.8943933;0.7200734;1.0969457;12.6187573;12.5879818;0.7077988;2.6668460;1.0648307;1.5110788;1.3059203;1.7124777;0.7024028;5.7769230;0.6336843;2.6334489;1.5916650;2.8305380;1.0933282;2.9729465;1.3372880;2.9804849;1.0130257;1.2221146;13.9756835;7.2776211;1.9622701;2.9456561;1.7317986;1.9010708;5.0109887;1.5528093;3.9295345;3.6905138;2.4664520;3.0759070;1.0113910;2.2832785;2.7354522;5.4243709;3.4351327;1.7543882;3.2177323;1.8072507;1.3662233;2.1373759;1.7300697;2.9828986;1.9781223
1998-02-19;17.5480076;0.9390823;6.7124692;0.7996004;1.3981294;1.6864449;5.5942063;0.9192037;2.7198511;0.9169721;5.7033408;1.1284222;1.2737895;2.3843502;2.4072880;77.7330908;1.4285243;1.7824663;2.8417095;6.3709791;1.7998776;2.0784760;2.7815271;2.2117026;0.7233545;2.0118693;0.7307216;1.1079831;2.7313954;4.0900646;1.0697801;1.4757573;3.0806091;0.7532580;5.8237739;12.6373221;0.8314428;1.5196676;1.8431971;1.7588812;1.3893829;0.8664581;0.8215231;3.0844333;0.5685446;1.6272537;1.8724280;7.4853254;0.7673290;2.5712798;1.2187406;2.0646300;0.9279743;1.0704792;6.5755293;6.8307336;5.1553948;1.9647930;2.0152847;2.3585112;4.3294888;1.5624138;9.7063647;4.0340426;2.3827616;3.3579148;0.9892902;6.3869643;5.4181696;9.3256211;1.7090657;0.8356204;0.9458101;0.9699275;0.9587488;1.9901560;2.1951948;4.0568401;2.0331515
1998-02-20;5.9356716;0.8809366;6.6248176;1.2314491;1.9229494;7.1521440;16.2073863;1.2816734;1.4313810;0.8663715;18.4705581;0.6151276;1.9777716;1.3389240;4.7317341;84.8830234;1.2187069;1.3625383;2.5266933;9.5409030;2.5342810;1.5241942;2.0298093;1.8236793;0.3003278;1.0325687;0.5198710;1.5365549;2.1865796;4.8415159;1.4515203;2.1915279;2.0650232;1.4401832;9.0696162;5.2712937;0.9255425;2.7992592;1.3786264;2.2098890;1.5358457;0.8679682;1.1516566;2.4897321;0.9761672;2.1254337;1.7384347;2.4536655;1.0178837;1.9941738;1.6372395;1.1150805;0.9269767;1.3304281;5.1710836;10.1293326;2.1903364;2.1895746;1.5160246;2.2474254;1.6491875;1.6956456;6.3391598;1.7907032;1.8782021;2.6195026;1.2570557;2.0404107;3.3489671;7.6829707;3.5919248;1.6792051;1.9189902;1.2486344;0.9400444;3.0659967;3.1546310;3.1642039;2.2118003
1998-02-23;12.9145789;1.1882316;2.8832643;1.6703176;0.7376653;3.7204758;12.7270509;1.4962150;2.0761132;2.5122203;23.3008344;0.9992197;1.7752772;1.6125310;2.4396051;30.2636028;1.5206960;2.4575409;2.5182517;9.8028972;2.5014794;1.1403848;2.5164637;1.6109273;0.6017299;1.2915410;0.7286241;1.5860857;3.6888762;7.1440478;2.2143349;5.7040226;1.2803786;1.1374024;11.0297281;6.8535962;2.1158471;4.3764647;0.8256414;2.0074236;2.0000453;0.9042774;1.8140015;3.8343335;1.1134149;3.6769513;1.3817200;1.8484843;2.0743934;3.7981362;3.9897053;1.1777719;2.9460360;0.5766395;8.3815142;6.7871767;2.8594485;2.4455569;1.6933320;1.3729055;10.6239250;1.1576590;7.5786221;3.9361195;2.9220674;3.5583073;1.6934701;1.9052728;4.1621338;4.4613095;2.0033259;1.5945694;1.3019678;1.8306321;0.4828758;2.9223581;2.9095229;2.3310933;3.2817561
1998-02-24;7.4949238;2.4424488;4.5813784;2.0509253;2.5788173;3.5490752;19.5139292;0.9098014;3.1686683;2.5694716;23.9654621;1.7060155;1.4516932;1.9556779;4.1182556;31.1320544;1.8710199;1.3614947;0.9669140;10.8493959;5.7282381;0.8316821;1.6164328;1.6957957;1.5722973;1.1678697;1.0186428;1.6721053;3.2530905;5.7938679;1.8506083;1.0499855;1.6375404;1.7850174;13.7996538;6.1657275;2.0995371;7.3921871;0.9944378;4.6002259;3.6775331;1.7742203;1.8444425;3.4658429;2.2371240;3.0255110;2.2786013;2.0791709;3.1698594;1.7812332;2.3662265;2.2657978;4.4332990;1.1535976;4.2727830;9.8394465;2.0612657;2.1932696;2.3490316;1.8432222;12.0672664;1.1607816;11.0300740;3.2789921;2.9701827;2.3646314;1.9208419;1.3361686;2.7438303;5.0712996;3.9465517;2.3383554;2.0474323;2.1909597;1.3435379;3.8066244;4.5311714;3.9911168;2.9304627
1998-02-25;15.0469535;1.0257496;3.1302841;1.6988496;1.4293834;3.9607151;13.3076168;1.1448605;3.2546027;1.9138341;7.5060863;2.2043313;1.4939511;1.7676050;3.4684585;42.9236114;1.5527154;2.2156146;1.9339843;5.0510143;4.0722650;0.4784261;1.3256397;2.1500970;2.7014441;1.0942748;2.1201839;0.8847039;2.6188211;4.5067667;1.2774951;1.8113222;3.8287639;1.3159011;7.4389287;3.0942015;1.4653310;4.9382634;1.3706006;2.3363990;1.0627253;1.2748641;0.6288977;2.9495149;1.2838414;2.8870970;1.6768762;3.2730724;1.1874845;3.6616981;1.5381178;1.7747516;2.2294983;0.9816160;7.7478122;5.7476043;3.6702361;2.6610175;1.9167063;1.2963334;3.8749058;2.2162607;4.8026999;3.9503645;2.8302924;2.9550726;0.8903376;2.3135128;4.2658594;7.1513204;1.9384751;0.7064037;1.5055076;2.6801631;0.6670011;2.7470694;1.8075601;1.6302179;1.3027216
1998-02-26;13.6967807;0.9339347;3.4831854;1.5328284;1.4191540;2.0375771;16.1714571;0.6967786;3.0094479;1.3087052;4.9786195;1.1205676;1.2007441;1.2754754;5.1388453;33.1491148;1.7462262;2.2369165;2.9446651;7.8048808;3.0013074;1.1261875;1.5400435;2.0636434;0.2719198;2.1090508;1.8087746;1.5667470;2.9125730;4.0929159;0.7340479;1.8034663;1.3147863;1.2036573;10.4028809;27.6340800;2.0027678;3.3358148;1.6222574;2.1666279;1.0930487;1.5728651;1.1704392;1.3438950;2.1723356;1.5658703;2.0805828;3.5121894;1.2186397;5.3485851;1.3487354;0.9902668;2.2831528;0.9826320;4.0552317;5.7106219;2.7780262;3.0084469;2.1157728;1.6029181;3.5131321;1.5453874;9.3188756;5.2416169;2.5990251;3.3482361;1.0595768;1.1969337;2.2113323;14.2154567;1.3348616;308.2819253;1.4968415;2.2016740;0.7480543;2.8618729;6.5068851;2.4140617;1.9866021
1998-02-27;10.4273677;1.3068333;1.1328614;1.1465727;1.0413890;0.9961960;34.4943980;2.1673608;2.0382772;1.2007116;12.7394515;1.5021865;2.4731403;2.2703669;3.4169706;11.9841724;3.9252987;3.5348036;2.8566036;4.4203711;4.4704808;1.2106390;3.1500501;3.1068833;0.1869933;1.9573973;1.9421436;0.6639484;1.9326629;3.5382105;1.1603247;1.8665464;3.8224466;1.2573073;13.0667994;1.3464943;2.5236830;1.7513811;0.8343399;2.9495401;2.0800702;2.0552258;0.8243976;1.6928392;1.2730906;1.6221026;4.9969918;1.9478540;2.3664898;2.3123956;1.2470491;1.2166080;2.1302469;0.8469924;2.9694657;4.4264318;2.8722763;1.9525733;2.8897503;1.5469832;11.4938280;0.9883332;4.3683024;2.1156299;3.8858819;3.4284567;1.2920743;2.1205134;1.7851199;5.9300983;1.4552175;9.8385423;0.8591837;2.0727841;0.7892783;3.2761253;4.1305582;2.7754937;1.7821199
1998-03-02;7.3550902;1.2941625;6.1097881;0.7890932;1.0726130;3.1127508;19.8186776;1.5680764;4.0264619;1.6634853;20.4018098;1.7016871;1.9331755;3.7797797;3.7292160;64.0609983;2.4563571;0.9150088;2.0428285;6.7742836;3.7711899;0.7233575;1.9344119;4.8382162;1.7194981;2.6433907;0.5156596;1.2640255;2.6265051;6.0434438;1.7464562;2.8442443;1.6770684;1.6740280;8.6697945;3.0675818;1.7124952;3.9034584;1.5995275;4.3059331;1.9321758;1.2210341;0.5817822;3.2813590;1.0470980;1.9554789;2.7767193;2.0809804;4.1338931;2.5499058;1.5722533;1.0791489;4.2651521;0.8631401;1.8225383;5.9447729;1.8240120;2.5570494;1.4629866;2.0652448;6.3538034;1.5528180;6.7964341;4.4150408;3.2546512;1.8567372;1.7162327;2.5159925;2.3113945;4.7136155;1.7766666;3.4357860;1.4828128;2.9789173;2.0298057;3.8695423;3.7964487;2.2306371;1.7627309
1998-03-03;18.3206804;0.7593072;3.6815105;1.7585886;1.4402667;1.9378710;13.8649127;2.8757133;2.3316184;1.2682799;21.5982839;0.7036445;1.0807254;2.4056685;3.9272573;16.6431890;2.4402138;1.1870549;2.6919739;2.8525834;4.3045593;0.2252651;0.8852038;2.2512300;0.3979823;1.4934474;0.5727676;0.6998163;2.5363132;4.9430656;3.0925793;2.2626032;1.4895107;1.5431527;3.8560286;5.7193910;1.5888770;1.8262356;1.6472845;3.9961236;1.1699968;1.4902626;1.0778598;1.8668469;0.5775882;1.5593210;2.2070273;4.2938054;1.1240817;2.0017421;1.0902252;1.1237928;3.5228238;1.0543717;2.9607894;12.7843464;3.1724503;3.7167807;2.1034103;0.8583922;6.3296149;1.3956654;5.1784703;3.9661801;2.7111190;1.5650856;1.5393534;3.2910846;9.8846098;5.0670287;2.8135730;1.6863589;0.9879126;1.3310570;1.7029152;3.7508338;3.3336500;2.6401277;1.4353425
